audience_percent,critic_percent,title,audience_number,critic_number,release_year,genre,runtime,differential,bubble_width
53,19,Tyler Perry's Boo! A Madea Halloween,10000,43,2016.0,Comedy/Adventure,1:43,-34,10.493437610589469
41,67,The Pact,10000,42,2012.0,Horror/Mystery and thriller,1:29,26,10.34024446475599
37,14,The Loft,10000,42,2014.0,Mystery and thriller,1:43,-23,10.34024446475599
86,88,Hubble,10000,42,2010.0,Documentary,0:43,2,10.34024446475599
40,40,The Wendell Baker Story,10000,42,2005.0,Comedy,1:39,0,10.34024446475599
51,39,Batman: The Killing Joke,10000,41,2016.0,Adventure/Fantasy,1:16,-12,10.185677243651742
63,39,Blue Like Jazz,10000,41,2012.0,Drama,1:46,-24,10.185677243651742
63,56,Cemetery Junction,10000,41,2010.0,Comedy,1:35,-7,10.185677243651742
62,10,God's Not Dead 2,10000,40,2016.0,Drama,2:01,-52,10.029689644980788
47,78,Heartless,10000,40,2009.0,Drama/Horror,1:49,31,10.029689644980788
61,10,The Air I Breathe,10000,40,2007.0,Drama,1:37,-51,10.029689644980788
40,40,Dark Matter,10000,40,2007.0,Drama,1:26,0,10.029689644980788
69,64,Martyrs,10000,39,2008.0,Drama/Horror,1:37,-5,9.872232603526719
49,61,Leaves of Grass,10000,38,2009.0,Drama/Comedy,1:44,12,9.713254050808038
34,55,The Descent: Part 2,10000,38,2009.0,Horror/Mystery and thriller,1:34,21,9.713254050808038
49,74,Splinter,10000,38,2008.0,Horror,1:22,25,9.713254050808038
65,81,Island of Lemurs: Madagascar,10000,37,2014.0,Documentary,0:40,16,9.552698646911638
73,73,Chocolate,10000,37,2008.0,Action,1:50,0,9.552698646911638
30,28,Jessabelle,10000,36,2014.0,Horror/Mystery and thriller,1:30,-2,9.390507480439723
46,81,The Hole,10000,36,2009.0,Horror/Mystery and thriller,1:32,35,9.390507480439723
25,3,Bucky Larson: Born to Be a Star,10000,36,2011.0,Comedy,1:36,-22,9.390507480439723
58,89,Jerichow,10000,36,2008.0,Drama,1:29,31,9.390507480439723
44,67,Smiley Face,10000,36,2007.0,Comedy,1:24,23,9.390507480439723
87,34,War Room,10000,35,2015.0,Drama,2:00,-53,9.22661773178138
87,51,Elite Squad,10000,35,2007.0,Drama/Action,1:54,-36,9.22661773178138
21,14,The Romantics,10000,35,2010.0,Comedy/Drama,1:34,-7,9.22661773178138
92,97,The Hidden Fortress,10000,34,1958.0,Comedy,2:19,5,9.060962294042406
67,91,London River,10000,34,2009.0,Drama,1:27,24,9.060962294042406
59,21,Frankie & Alice,10000,33,2010.0,Drama,1:40,-38,8.893469344897873
60,61,Hours,10000,33,2013.0,Drama,1:37,1,8.893469344897873
46,79,The Machine,10000,33,2013.0,Sci fi/Mystery and thriller,1:31,33,8.893469344897873
31,72,Grace,10000,32,2009.0,Comedy/Horror,1:34,41,8.724061861322062
61,28,Play the Game,10000,32,2008.0,Comedy/Romance,1:45,-33,8.724061861322062
64,84,Beautiful Kate,10000,31,2009.0,Drama,1:36,20,8.552657067536824
87,61,Rosencrantz and Guildenstern Are Dead,10000,31,1990.0,Comedy/Drama,1:58,-26,8.552657067536824
31,16,What Goes Up,10000,31,2009.0,Drama,1:44,-15,8.552657067536824
29,45,Winged Creatures,10000,31,2008.0,Drama,1:35,16,8.552657067536824
57,83,Afflicted,10000,30,2013.0,Horror/Mystery and thriller,1:25,26,8.379165804519056
32,3,Twelve,10000,30,2010.0,Drama,1:34,-29,8.379165804519056
53,72,Kites,10000,29,2010.0,Romance/Action,2:13,19,8.20349180691225
42,45,Take,10000,29,2007.0,Drama,1:39,3,8.20349180691225
80,4,Hillary's America: The Secret History of the Democratic Party,10000,28,2016.0,Documentary,1:47,-76,8.02553087005176
84,64,Hachiko: A Dog's Story,10000,28,2009.0,Drama,1:33,-20,8.02553087005176
66,64,To the Arctic,10000,28,2012.0,Documentary,0:40,-2,8.02553087005176
45,4,6 Souls,10000,28,2010.0,Horror/Mystery and thriller,1:53,-41,8.02553087005176
84,96,Yip Man 2,10000,28,2010.0,History/Drama,1:48,12,8.02553087005176
30,36,Battle for the Planet of the Apes,10000,28,1973.0,Sci fi,1:32,6,8.02553087005176
46,4,Witless Protection,10000,28,2008.0,Comedy,1:37,-42,8.02553087005176
83,85,My Name Is Khan,10000,27,2010.0,Drama,2:45,2,7.845169885845621
65,89,Creep,10000,27,2014.0,Comedy/Horror,1:20,24,7.845169885845621
61,41,Wild Child,10000,27,2008.0,Comedy,1:38,-20,7.845169885845621
62,41,Crooked Arrows,10000,27,2012.0,Drama,1:45,-21,7.845169885845621
23,12,ATM,10000,26,2012.0,Horror/Mystery and thriller,1:30,-11,7.662285721192069
78,92,Matador,10000,26,1986.0,Comedy/Drama,1:42,14,7.662285721192069
71,73,"Angus, Thongs and Perfect Snogging",10000,26,2008.0,Comedy,1:39,2,7.662285721192069
54,19,The Amateurs (The Moguls) (Dirty Movie),10000,26,2005.0,,,-35,7.662285721192069
37,12,Walk of Shame,10000,25,2014.0,Comedy,1:35,-25,7.476743906106103
43,20,The Red Baron,10000,25,2008.0,Drama/Action,1:46,-23,7.476743906106103
48,64,The Cake Eaters,10000,25,2007.0,Drama,1:35,16,7.476743906106103
47,24,Blind Dating,10000,25,2007.0,Romance,1:39,-23,7.476743906106103
84,8,America: Imagine the World Without Her,10000,24,2014.0,Documentary,1:43,-76,7.288397090280924
75,25,Letters to God,10000,24,2010.0,Drama,1:54,-50,7.288397090280924
82,63,Felon,10000,24,2008.0,Drama,1:44,-19,7.288397090280924
82,39,To Save a Life,10000,23,2010.0,Drama,2:00,-43,7.097083215743026
58,74,Defendor,10000,23,2009.0,Comedy/Drama,1:35,16,7.097083215743026
60,4,Atlas Shrugged: Part 2,10000,23,2012.0,Drama,1:52,-56,7.097083215743026
78,57,Trailer Park Boys: The Movie,10000,23,2006.0,Comedy,1:37,-21,7.097083215743026
34,20,Stolen,10000,20,2012.0,Mystery and thriller/Action,1:36,-14,6.503449126242364
32,30,Amityville: The Awakening,10000,20,2017.0,Mystery and thriller/Horror,1:25,-2,6.503449126242364
41,20,From Prada to Nada,10000,20,2011.0,Comedy/Romance,1:47,-21,6.503449126242364
83,25,Do You Believe?,10000,20,2015.0,Drama,1:55,-58,6.503449126242364
38,35,Severed Ways: The Norse Discovery of America,10000,20,2007.0,Drama/Adventure,1:50,-3,6.503449126242364
33,45,Death in Love,10000,20,2008.0,Drama,1:37,12,6.503449126242364
62,80,He Was a Quiet Man,10000,20,2007.0,Drama,1:39,18,6.503449126242364
42,5,Waiting for Forever,10000,19,2010.0,Romance,1:34,-37,6.298266028731006
30,0,Saving Christmas,10000,19,2014.0,Comedy/Other,1:20,-30,6.298266028731006
70,74,Night of the Creeps,10000,19,1986.0,Comedy/Horror,1:25,4,6.298266028731006
22,17,Poltergeist III,10000,18,1988.0,Horror,1:36,-5,6.088990769440213
90,83,The Girl Who Leapt Through Time,10000,18,2006.0,Comedy/Sci fi,1:38,-7,6.088990769440213
25,33,Night of the Demons,10000,18,2009.0,Horror,1:30,8,6.088990769440213
40,22,Make It Happen,10000,18,2008.0,Drama,1:30,-18,6.088990769440213
62,39,Goal! 2: Living the Dream,10000,18,2007.0,Drama,1:55,-23,6.088990769440213
27,22,Shrooms,10000,18,2006.0,Horror,1:24,-5,6.088990769440213
29,29,Bitch Slap,10000,17,2009.0,Action,1:44,0,5.875307153057772
46,6,Standing Ovation,10000,17,2010.0,Musical,1:48,-40,5.875307153057772
92,94,Chak De India,10000,17,2007.0,Drama,2:28,2,5.875307153057772
44,19,The Haunting in Connecticut 2: Ghosts of Georgia,10000,16,2013.0,Horror,1:41,-25,5.656854249492381
78,75,Jodhaa Akbar,10000,16,2008.0,Drama/Romance,3:33,-3,5.656854249492381
60,81,Sex Positive,10000,16,2008.0,Documentary/Gay and lesbian,1:15,21,5.656854249492381
77,53,The Fluffy Movie,10000,15,2014.0,Comedy,1:41,-24,5.433216825139731
59,53,Justin Bieber's Believe,10000,15,2013.0,Documentary/Music,1:31,-6,5.433216825139731
72,80,Jailhouse Rock,10000,15,1957.0,Musical,1:36,8,5.433216825139731
51,7,Addicted,10000,14,2014.0,Mystery and thriller/Drama,1:45,-44,5.203912939677927
90,93,A Better Tomorrow,10000,14,1986.0,Drama/Crime,1:31,3,5.203912939677927
25,38,The Perfect Sleep,10000,13,2008.0,Drama/Mystery and thriller,1:39,13,4.968377601139757
93,100,3 Idiots,10000,13,2009.0,Comedy,2:40,7,4.968377601139757
27,0,House,10000,13,2008.0,Horror/Mystery and thriller,1:28,-27,4.968377601139757
33,17,The Oxford Murders,10000,12,2008.0,Drama/Crime,1:50,-16,4.725940818339814
27,8,The Skeptic,10000,12,2009.0,Horror/Mystery and thriller,1:29,-19,4.725940818339814
34,75,The Burrowers,10000,12,2008.0,Western/Horror,1:36,41,4.725940818339814
40,17,Cleaner,10000,12,2007.0,Drama/Crime,1:32,-23,4.725940818339814
38,33,Wedding Daze,10000,12,2006.0,Romance,1:30,-5,4.725940818339814
96,91,Like Stars on Earth,10000,11,2007.0,Drama,2:45,-5,4.475797488182033
65,60,Demons,10000,10,1985.0,Horror,1:30,-5,4.216965034285822
27,10,Embrace of the Vampire,10000,10,2013.0,Horror,1:30,-17,4.216965034285822
40,50,Return From Witch Mountain,10000,10,1978.0,Kids and family/Sci fi,1:35,10,4.216965034285822
69,20,Woman Thou Art Loosed: On the 7th Day,10000,10,2012.0,Drama,1:41,-49,4.216965034285822
82,80,"Bon Cop, Bad Cop",10000,10,2006.0,Comedy/Action,1:56,-2,4.216965034285822
76,78,Tinker Bell and the Great Fairy Rescue,10000,9,2010.0,Kids and family/Animation,1:13,2,3.9482220388574776
78,67,Welcome to the Land of Ch'tis,10000,9,2008.0,Comedy,1:46,-11,3.9482220388574776
55,63,Camp Rock 2: The Final Jam,10000,8,2010.0,Musical/Comedy,1:30,8,3.668016172818685
34,0,Space Chimps 2: Zartog Strikes Back,10000,8,2010.0,Comedy/Animation,1:15,-34,3.668016172818685
50,75,Alien Autopsy,10000,8,2006.0,Comedy/Sci fi,1:35,25,3.668016172818685
64,63,The Poker House,10000,8,2008.0,Drama,1:33,-1,3.668016172818685
43,75,White Noise 2: The Light,10000,8,2007.0,Mystery and thriller,1:39,32,3.668016172818685
22,13,Day of the Dead,10000,8,2008.0,Horror/Mystery and thriller,1:27,-9,3.668016172818685
92,100,Batman: Under the Red Hood,10000,7,2010.0,Adventure/Action,1:15,8,3.374320069567275
83,14,Rise of the Footsoldier,10000,7,2007.0,Drama/Crime,1:59,-69,3.374320069567275
51,14,LOL,10000,7,2012.0,Comedy/Drama,1:37,-37,3.374320069567275
25,0,Lost Boys: The Tribe,10000,7,2008.0,Horror,1:32,-25,3.374320069567275
28,29,Killshot,10000,7,2009.0,Drama/Mystery and thriller,1:24,1,3.374320069567275
94,86,Rang de Basanti,10000,7,2006.0,Comedy/Drama,2:40,-8,3.374320069567275
25,33,Horsemen,10000,6,2009.0,Horror/Mystery and thriller,1:30,8,3.064393493081416
57,67,Resident Evil: Degeneration,10000,6,2008.0,Action/Horror,1:37,10,3.064393493081416
31,0,Tekken,10000,6,2010.0,Sci fi/Drama,1:32,-31,3.064393493081416
21,20,Gooby,10000,5,2009.0,Comedy/Adventure,1:39,-1,2.734363528521053
53,40,My Dinner With Jimi,10000,5,2003.0,Biography/Drama,1:30,-13,2.734363528521053
66,60,Jackie Chan in Shinjuku Incident,10000,5,2009.0,Drama/Crime,2:00,-6,2.734363528521053
58,60,Center Stage: Turn It Up,10000,5,2008.0,Drama,1:30,2,2.734363528521053
83,80,Death Note 2: The Last Name,10000,5,2007.0,Drama/Horror,2:20,-3,2.734363528521053
85,100,The Man From Earth,10000,5,2007.0,Sci fi,1:23,15,2.734363528521053
90,98,Parasite,5000,458,2019.0,Comedy/Mystery and thriller,2:12,8,46.0299945796095
67,87,First Man,5000,450,2018.0,Drama/Biography,2:21,20,45.52582462974842
61,91,Widows,5000,417,2018.0,Drama/Crime,2:08,30,43.40952506736447
69,93,The Favourite,5000,416,2018.0,Drama/Comedy,2:00,24,43.344433542750146
63,83,Midsommar,5000,396,2019.0,Horror/Mystery and thriller,2:25,20,42.030009793706704
72,95,Roma,5000,396,2018.0,Drama,2:15,23,42.030009793706704
60,65,Vice,5000,366,2018.0,Biography/Comedy,2:12,5,40.01065658976095
87,90,Isle of Dogs,5000,364,2018.0,Adventure/Animation,1:41,3,39.87386781202083
26,42,A Wrinkle in Time,5000,338,2018.0,Adventure/Fantasy,1:49,16,38.06912875070366
88,95,Soul,5000,336,2020.0,Comedy/Animation,1:40,7,37.928183927623856
85,81,Judy,5000,334,2019.0,Music/Drama,1:58,-4,37.78692414196535
95,88,Onward,5000,334,2020.0,Comedy/Animation,1:43,-7,37.78692414196535
84,68,Bombshell,5000,330,2019.0,Drama,1:48,-16,37.50344926092717
53,19,Cats,5000,326,2019.0,Comedy/Drama,1:50,-34,37.2186828871591
82,99,Eighth Grade,5000,316,2018.0,Drama/Comedy,1:33,17,36.50097174890849
83,26,Gemini Man,5000,315,2019.0,Fantasy/Mystery and thriller,1:57,-57,36.42873547273243
78,88,Ready or Not,5000,307,2019.0,Horror/Mystery and thriller,1:35,10,35.847715538579024
70,93,Sorry to Bother You,5000,307,2018.0,Sci fi/Fantasy,1:45,23,35.847715538579024
79,83,Creed II,5000,307,2018.0,Drama,2:10,4,35.847715538579024
42,45,The Meg,5000,305,2018.0,Sci fi/Mystery and thriller,1:53,3,35.701576960735366
23,47,Downsizing,5000,301,2017.0,Drama/Fantasy,2:15,24,35.40821712816412
74,81,Long Shot,5000,301,2019.0,Romance,2:03,7,35.40821712816412
96,77,Richard Jewell,5000,292,2019.0,Drama,2:11,-19,34.74275727052265
69,48,Skyscraper,5000,291,2018.0,Action/Mystery and thriller,1:42,-21,34.66834566630047
65,63,Sicario: Day of the Soldado,5000,288,2018.0,Drama/Crime,2:02,-2,34.44453330922775
64,89,You Were Never Really Here,5000,284,2017.0,Drama/Mystery and thriller,1:30,25,34.144751986566035
65,79,Mamma Mia! Here We Go Again,5000,277,2018.0,Musical/Comedy,1:54,14,33.61629573014229
65,88,Ralph Breaks the Internet,5000,275,2018.0,Comedy/Animation,1:52,23,33.46439159473001
83,72,Christopher Robin,5000,275,2018.0,Comedy/Adventure,1:44,-11,33.46439159473001
84,75,The Gentlemen,5000,273,2020.0,Comedy/Drama,1:53,-9,33.3120726055166
25,28,Suburbicon,5000,259,2017.0,Mystery and thriller/Comedy,1:45,3,32.23386276280209
51,59,The Neon Demon,5000,259,2016.0,Horror/Mystery and thriller,1:57,8,32.23386276280209
77,85,Game Night,5000,256,2018.0,Comedy/Action,1:40,8,32.0
65,79,All the Money in the World,5000,256,2017.0,Drama/Crime,2:12,14,32.0
73,84,A Simple Favor,5000,254,2018.0,Mystery and thriller/Comedy,1:57,11,31.843520294778347
87,92,Searching,5000,253,2018.0,Mystery and thriller,1:42,5,31.765107230441497
73,75,Bad Times at the El Royale,5000,252,2018.0,Drama/Crime,2:21,2,31.686577854669387
78,95,The Death of Stalin,5000,248,2017.0,Comedy,1:47,17,31.371284444297096
87,100,Paddington 2,5000,245,2017.0,Kids and family/Comedy,1:43,13,31.133561386575195
73,93,Toni Erdmann,5000,239,2016.0,Comedy/Drama,2:42,20,30.654814192715765
81,92,Good Time,5000,238,2017.0,Crime/Mystery and thriller,1:41,11,30.574586918379627
52,69,Free Fire,5000,236,2016.0,Comedy/Action,1:26,17,30.41375210935341
88,91,"Love, Simon",5000,235,2018.0,Gay and lesbian/Drama,1:50,3,30.333143098167753
72,78,Scary Stories to Tell in the Dark,5000,232,2019.0,Horror/Mystery and thriller,1:51,6,30.090540621339713
51,84,Blockers,5000,229,2018.0,Comedy,1:42,33,29.846758835604586
79,42,Stuber,5000,227,2019.0,Comedy/Action,1:33,-37,29.683571984087028
75,70,Hostiles,5000,223,2017.0,Western/Drama,2:13,-5,29.355571478323455
63,79,American Honey,5000,215,2016.0,Drama/Comedy,2:42,16,28.69287309120695
40,55,The Commuter,5000,213,2018.0,Mystery and thriller/Action,1:44,15,28.52576185074631
64,56,Ma,5000,208,2019.0,Mystery and thriller/Horror,1:39,-8,28.10538794609019
70,65,Annabelle Comes Home,5000,206,2019.0,Horror/Mystery and thriller,1:46,-5,27.93617951273954
54,53,Demolition,5000,206,2015.0,Comedy/Drama,1:41,-1,27.93617951273954
57,63,Child's Play,5000,205,2019.0,Mystery and thriller/Horror,1:30,6,27.85134436832817
34,24,The Nun,5000,205,2018.0,Horror/Mystery and thriller,1:36,-10,27.85134436832817
46,47,Irrational Man,5000,204,2015.0,Comedy,1:34,1,27.76635389491961
75,84,Crawl,5000,202,2019.0,Horror/Mystery and thriller,1:27,9,27.595902757162747
84,97,Mudbound,5000,199,2017.0,Drama/History,2:14,13,27.33903448190164
68,66,Victoria & Abdul,5000,198,2017.0,Drama/Biography,1:50,-2,27.253089591424086
71,88,Lady Macbeth,5000,197,2016.0,Drama/History,1:29,17,27.166981771469644
71,86,Ingrid Goes West,5000,196,2017.0,Comedy/Drama,1:38,15,27.08070988374737
84,96,The Salesman,5000,196,2016.0,Drama/Mystery and thriller,2:05,12,27.08070988374737
37,11,Fifty Shades Freed,5000,195,2018.0,Drama/Romance,1:45,-26,26.9942727761599
87,88,Upgrade,5000,193,2018.0,Sci fi/Horror,1:35,1,26.820898222527152
72,76,Miss Sloane,5000,193,2016.0,Mystery and thriller/Drama,2:12,4,26.820898222527152
76,92,Raw,5000,193,2016.0,Horror/Mystery and thriller,1:38,16,26.820898222527152
51,92,Certain Women,5000,192,2016.0,Drama,1:47,41,26.733958401075075
45,42,Gold,5000,186,2016.0,Drama/Adventure,2:00,-3,26.20870666631663
72,92,The Meyerowitz Stories (New and Selected),5000,186,2017.0,Comedy,1:50,20,26.20870666631663
52,86,Maggie's Plan,5000,184,2015.0,Romance,1:38,34,26.03221601518546
85,92,"I, Daniel Blake",5000,183,2016.0,Drama,1:40,7,25.943701036580038
37,47,Knight of Cups,5000,182,2015.0,Drama,1:58,10,25.855004487777162
58,89,A Bigger Splash,5000,182,2015.0,Drama/Mystery and thriller,2:05,31,25.855004487777162
62,63,Truth,5000,181,2015.0,Drama,2:01,1,25.766124995595995
77,87,Professor Marston & the Wonder Women,5000,181,2017.0,History/Drama,1:48,10,25.766124995595995
71,63,Goodbye Christopher Robin,5000,180,2017.0,Drama/Biography,1:47,-8,25.677061168818504
57,74,Miles Ahead,5000,180,2016.0,Biography/Music,1:36,17,25.677061168818504
37,47,To the Wonder,5000,177,2012.0,Drama/Romance,1:52,10,25.40874949100198
53,27,My Big Fat Greek Wedding 2,5000,176,2016.0,Romance,1:34,-26,25.31893404088985
83,97,Weiner,5000,176,2016.0,Documentary,1:36,14,25.31893404088985
34,36,Our Brand Is Crisis,5000,174,2015.0,Comedy,1:48,2,25.13872691364861
82,26,Rambo: Last Blood,5000,173,2019.0,Action,1:29,-56,25.048332202229876
62,51,12 Strong,5000,172,2018.0,War/Drama,2:10,-11,24.957741334700298
71,90,Their Finest,5000,170,2016.0,Romance/Drama,1:57,19,24.775964830134004
71,83,Denial,5000,167,2016.0,Drama,1:50,12,24.501788937948916
81,93,The Red Turtle,5000,166,2016.0,Adventure/Animation,1:20,12,24.409987387794924
95,81,Abominable,5000,166,2019.0,Kids and family/Comedy,1:37,-14,24.409987387794924
76,84,A United Kingdom,5000,164,2016.0,History/Drama,1:51,8,24.225759698543914
71,52,The Glass Castle,5000,164,2017.0,Drama/Biography,2:07,-19,24.225759698543914
71,18,Death Wish,5000,163,2018.0,Mystery and thriller/Action,1:47,-53,24.13333007004028
57,63,Bird Box,5000,163,2018.0,Sci fi/Adventure,2:04,6,24.13333007004028
41,44,Billy Lynn's Long Halftime Walk,5000,160,2016.0,Comedy/Drama,1:48,3,23.854756574160536
71,92,Southside With You,5000,160,2016.0,Drama/Romance,1:21,21,23.854756574160536
86,84,Loving Vincent,5000,160,2017.0,Drama/Biography,1:35,-2,23.854756574160536
44,74,The Invisible Woman,5000,159,2013.0,Romance/Drama,1:51,30,23.761464418909437
47,56,Albert Nobbs,5000,159,2011.0,Romance/Drama,1:53,9,23.761464418909437
28,34,By the Sea,5000,158,2015.0,Romance/Drama,2:02,6,23.667951973591787
50,79,An Inconvenient Sequel: Truth to Power,5000,156,2017.0,Documentary,1:40,29,23.480258506151625
45,76,My Cousin Rachel,5000,155,2017.0,Drama/Romance,1:46,31,23.38607355742051
30,37,Morgan,5000,154,2016.0,Horror/Sci fi,1:28,7,23.291660464128444
56,89,The Weekend,5000,154,2013.0,Drama/Comedy,1:33,33,23.291660464128444
57,77,Elvis & Nixon,5000,154,2016.0,Comedy,1:26,20,23.291660464128444
41,58,Absolutely Fabulous: The Movie,5000,154,2016.0,Comedy,1:26,17,23.291660464128444
88,85,Dora and the Lost City of Gold,5000,153,2019.0,Adventure/Mystery and thriller,1:42,-3,23.197017186759677
88,97,Mustang,5000,152,2015.0,Drama,1:37,9,23.102141654099842
88,89,Maudie,5000,151,2016.0,Drama/Biography,1:55,1,23.007031762531238
49,82,Chi-Raq,5000,150,2015.0,Drama/Comedy,2:07,33,22.911685375307673
84,80,Marshall,5000,148,2017.0,Biography/Drama,1:58,-4,22.72027439676837
85,96,Embrace of the Serpent,5000,148,2015.0,Drama/Adventure,2:03,11,22.72027439676837
68,86,The Wolfpack,5000,147,2015.0,Biography/Documentary,1:29,18,22.624205359490148
79,85,Tyson,5000,147,2008.0,Documentary,1:30,6,22.624205359490148
63,22,The Book of Henry,5000,146,2017.0,Drama/Mystery and thriller,1:40,-41,22.52789093302636
70,99,Things to Come,5000,146,2016.0,Drama,1:41,29,22.52789093302636
41,53,Fading Gigolo,5000,146,2013.0,Comedy/Romance,1:38,12,22.52789093302636
69,70,Bleed for This,5000,145,2016.0,Biography/Drama,1:56,1,22.43132880334213
56,85,The Meddler,5000,143,2015.0,Comedy/Drama,1:40,29,22.237451987521194
50,72,Our Kind of Traitor,5000,142,2016.0,Mystery and thriller,1:48,22,22.14013247996374
68,93,"Lo and Behold, Reveries of the Connected World",5000,141,2016.0,Documentary,1:38,25,22.042555624480066
66,58,The Dressmaker,5000,141,2015.0,Drama/Mystery and thriller,1:53,-8,22.042555624480066
90,98,Anvil! The Story of Anvil,5000,140,2008.0,Documentary,1:25,8,21.944718908089367
90,96,The Look of Silence,5000,139,2014.0,Documentary,1:39,6,21.84661977512174
44,32,Home Again,5000,139,2017.0,Romance,1:37,-12,21.84661977512174
44,33,"Men, Women & Children",5000,138,2014.0,Drama,1:59,-11,21.748255626180264
89,99,My Life as a Zucchini,5000,137,2016.0,Drama/Animation,1:06,10,21.649623817070065
77,96,We Are the Best!,5000,137,2013.0,Drama,1:42,19,21.649623817070065
72,72,He Named Me Malala,5000,135,2015.0,Documentary,1:27,0,21.451546410907937
